district,block,cluster,n_students,pct_mean,pct_sd,pct_floor,pct_p90,gender_gap_pp
Tumakuru,B0136 tumkur,C0386 devalapura,367,72.83,21.58,40.0,100.0,0.15
Tumakuru,B0136 tumkur,C0537 gulur,754,72.04,22.2,40.0,95.0,2.78
Tumakuru,B0136 tumkur,C0609 haraluru,303,71.27,22.93,35.0,95.0,0.34
Tumakuru,B0136 tumkur,C0635 hebburu,443,69.73,22.2,40.0,95.0,0.69
Tumakuru,B0136 tumkur,C0656 hirehalli,484,55.37,27.32,16.5,90.0,4.81
Tumakuru,B0136 tumkur,C0677 holakallu,481,54.58,26.03,15.0,90.0,7.62
Tumakuru,B0136 tumkur,C0696 honnudike,398,51.46,26.22,15.0,90.0,8.21
Tumakuru,B0136 tumkur,C0805 k palasandra,429,86.86,14.96,70.0,100.0,1.1
Tumakuru,B0136 tumkur,C0879 kanakuppe,76,78.82,18.27,62.5,95.0,7.17
Tumakuru,B0136 tumkur,C1047 kyathasandra,120,65.88,22.42,35.0,95.0,-0.71
Tumakuru,B0136 tumkur,C1112 mallasandra,233,53.61,25.0,20.0,90.0,8.81
Tumakuru,B0136 tumkur,C1242 mydala,55,62.0,24.99,30.0,90.0,-10.15
Tumakuru,B0136 tumkur,C1261 nagavalli,524,61.77,26.7,25.0,95.0,-3.18
Tumakuru,B0136 tumkur,C1300 nelahal,334,58.79,25.75,20.0,90.0,4.65
Tumakuru,B0136 tumkur,C1312 niduvalalu,219,69.09,21.58,39.0,95.0,-2.69
Tumakuru,B0136 tumkur,C1325 obalapura,298,69.09,22.13,35.0,95.0,2.24
Tumakuru,B0136 tumkur,C1330 oordigere,360,59.18,26.98,20.0,95.0,4.37
Tumakuru,B0136 tumkur,C1473 seethakal,360,62.76,26.46,25.0,95.0,-0.0
Tumakuru,B0136 tumkur,C1510 sirivara,265,60.94,23.84,25.0,93.0,6.01
Tumakuru,B0136 tumkur,C1812 areyur,221,56.33,25.54,20.0,90.0,4.26
Tumakuru,B0136 tumkur,C1866 beladhara,241,58.73,22.46,30.0,90.0,5.38
Tumakuru,B0136 tumkur,C2024 galigenahalli,89,62.7,21.72,25.0,85.0,1.83
Tumakuru,B0136 tumkur,C2113 heggere,551,59.52,24.82,25.0,90.0,2.49
Tumakuru,B0136 tumkur,C2145 honasigere,333,62.3,22.56,30.0,90.0,6.51
Tumakuru,B0136 tumkur,C2352 kyathsandra (urdu),131,54.69,26.92,15.0,85.0,10.1
Tumakuru,B0136 tumkur,C2524 oorukere,321,73.5,21.61,40.0,95.0,-0.15
Tumakuru,B0137 turuvekere,C0016 adithya patna,309,65.91,25.77,29.0,95.0,7.26
Tumakuru,B0137 turuvekere,C0065 anekere,281,80.09,18.66,55.0,100.0,0.95
Tumakuru,B0137 turuvekere,C0090 aremallenahalli,337,69.48,24.75,35.0,95.0,6.82
Tumakuru,B0137 turuvekere,C0146 banasandra,269,65.06,27.89,25.0,100.0,3.32
Tumakuru,B0137 turuvekere,C0282 bythara hosahalli,160,71.97,20.52,45.0,95.0,0.69
Tumakuru,B0137 turuvekere,C0371 dabbe ghatta,288,68.65,22.56,35.0,95.0,1.49
Tumakuru,B0137 turuvekere,C0375 dandina shivara,241,61.35,23.89,25.0,90.0,4.45
Tumakuru,B0137 turuvekere,C0673 hittala koppa,286,62.6,28.06,20.0,95.0,5.42
Tumakuru,B0137 turuvekere,C0725 hullekere,284,68.73,22.91,35.0,95.0,1.52
Tumakuru,B0137 turuvekere,C0881 kanathur,231,73.33,25.77,35.0,100.0,7.64
Tumakuru,B0137 turuvekere,C0981 kondajji,287,59.06,25.02,20.0,90.0,-0.15
Tumakuru,B0137 turuvekere,C1063 lokkammana halli,244,68.73,25.6,30.0,95.0,2.73
Tumakuru,B0137 turuvekere,C1089 madihalli,366,90.77,10.92,75.0,100.0,0.93
Tumakuru,B0137 turuvekere,C1153 maruthi nagara,7,70.71,20.7,44.0,87.0,16.25
Tumakuru,B0137 turuvekere,C1171 mavinakere,234,62.16,24.35,25.0,90.0,4.89
Tumakuru,B0137 turuvekere,C1175 mayasandra,202,86.98,19.05,75.5,100.0,2.28
Tumakuru,B0137 turuvekere,C1228 muniyur,412,87.22,16.17,70.0,100.0,0.41
Tumakuru,B0137 turuvekere,C1438 sampige hosahalli,393,75.79,20.14,50.0,95.0,1.2
Tumakuru,B0137 turuvekere,C1439 sampige,212,59.34,26.83,15.5,90.0,8.12
Tumakuru,B0137 turuvekere,C1483 shettygondana halli,363,69.64,21.1,36.0,95.0,4.8
Tumakuru,B0137 turuvekere,C1529 soravanahalli,273,69.65,21.25,40.0,95.0,3.82
Tumakuru,B0137 turuvekere,C1566 talakere,358,73.32,23.44,40.0,100.0,1.83
Tumakuru,B0137 turuvekere,C1682 vadavana ghatta,389,82.07,17.07,55.0,100.0,2.33
Tumakuru,B0168 pavagada,C1605 thirumani,199,72.56,20.14,45.0,95.0,-1.0
Tumakuru,B0168 pavagada,C2796 c.k.pura,264,77.77,17.59,55.0,95.0,-0.23
Tumakuru,B0168 pavagada,C2815 doddahalli,260,69.08,19.69,44.5,95.0,-1.66
Tumakuru,B0168 pavagada,C2818 dommathamari,188,79.87,17.18,58.5,100.0,0.21
Tumakuru,B0168 pavagada,C2829 gundralahalli,262,80.23,19.98,55.0,100.0,8.05
Tumakuru,B0168 pavagada,C2861 k t hally,76,80.66,18.64,55.0,95.0,5.7
Tumakuru,B0168 pavagada,C2869 kannamedi,275,74.91,21.56,45.0,100.0,8.18
Tumakuru,B0168 pavagada,C2877 kotagudda,326,77.19,21.5,45.0,100.0,1.85
Tumakuru,B0168 pavagada,C2880 lingdahalli,325,77.08,17.99,55.0,100.0,0.65
Tumakuru,B0168 pavagada,C2882 magalawada,171,83.45,15.05,60.0,100.0,-1.27
Tumakuru,B0168 pavagada,C2889 maridasanahally,282,66.91,24.01,35.0,99.5,0.36
Tumakuru,B0168 pavagada,C2900 nagala madike,236,79.81,15.51,60.0,100.0,1.72
Tumakuru,B0168 pavagada,C2905 neelamannahally,214,62.43,30.12,15.0,100.0,9.07
Tumakuru,B0168 pavagada,C2910 nyayadagunte,136,81.29,17.42,55.0,100.0,1.41
Tumakuru,B0168 pavagada,C2913 pavagada rural,172,62.65,22.08,30.0,85.0,6.46
Tumakuru,B0168 pavagada,C2915 ponnasamundra,135,65.81,22.97,40.0,95.0,-2.88
Tumakuru,B0168 pavagada,C2955 venkatapura,98,74.29,17.37,50.0,95.0,5.05
Tumakuru,B0168 pavagada,C2957 y.n.hosakote rural,238,41.11,23.63,10.0,70.0,2.99
Udupi,B0022 brahmavara,C0104 avarse,344,71.18,23.41,35.0,95.0,8.27
Udupi,B0022 brahmavara,C0170 barkuru,26,80.19,16.46,57.5,95.0,8.85
Udupi,B0022 brahmavara,C0266 brahamavara,109,67.06,24.11,30.0,95.0,-0.42
Udupi,B0022 brahmavara,C0314 cherkady,99,81.87,20.12,59.0,100.0,-3.15
Udupi,B0022 brahmavara,C0449 dupadakatte,162,74.04,22.25,45.0,99.5,5.17
Udupi,B0022 brahmavara,C0491 garadimajalu,112,68.84,23.52,40.0,95.0,7.89
Udupi,B0022 brahmavara,C0599 hangarakatte,152,84.54,13.18,65.5,100.0,-0.08
Udupi,B0022 brahmavara,C0786 januvarkatte,164,71.04,25.66,30.0,95.0,4.72
Udupi,B0022 brahmavara,C0907 karkada,188,82.45,18.9,58.5,100.0,1.01
Udupi,B0022 brahmavara,C0963 kokkarne,166,73.37,21.71,45.0,95.0,2.95
Udupi,B0022 brahmavara,C1021 kukkehalli,73,60.07,28.18,20.0,95.0,17.4
Udupi,B0022 brahmavara,C1426 saibrakatte,180,66.22,25.84,30.0,95.0,2.44
Udupi,B0022 brahmavara,C1451 santhekatte,75,78.2,20.71,42.0,100.0,4.23
Udupi,B0024 byndoor,C0028 ajri mananje,33,88.64,13.77,72.0,100.0,12.17
Udupi,B0024 byndoor,C0091 areshiroor,57,90.35,10.97,80.0,100.0,3.9
Udupi,B0024 byndoor,C0867 kambadakone,88,88.35,14.75,70.0,100.0,2.15
Udupi,B0024 byndoor,C0943 kirimanjeshwara,82,87.13,13.63,70.0,100.0,-1.83
Udupi,B0024 byndoor,C0972 kollur,69,83.19,14.58,69.0,100.0,-2.45
Udupi,B0024 byndoor,C1291 navunda,72,90.69,10.79,80.0,100.0,-6.14
Udupi,B0024 byndoor,C1491 shiroor,58,74.05,23.01,40.0,100.0,-12.1
Udupi,B0024 byndoor,C1646 uppunda,101,80.15,15.19,60.0,100.0,-3.48
Udupi,B0138 udupi,C0099 athradi,110,56.14,27.86,14.5,90.0,1.63
Udupi,B0138 udupi,C0669 hiriyadaka,127,61.06,25.71,18.0,90.0,8.05
Udupi,B0138 udupi,C1333 padu alevoor,94,66.54,24.7,26.5,95.0,-0.59
Udupi,B0138 udupi,C1634 udyavara,74,70.14,20.14,40.0,95.0,-1.9
Uttara Kannada,B0101 mundagod,C0117 bachanaki,69,65.94,25.3,29.0,95.0,9.68
Uttara Kannada,B0101 mundagod,C0320 chigalli,80,63.5,25.54,25.0,95.0,-3.83
Uttara Kannada,B0101 mundagod,C0364 choudalli,85,56.18,29.42,15.0,90.0,6.99
Uttara Kannada,B0101 mundagod,C0747 indura,124,57.02,27.21,15.0,90.0,10.86
Uttara Kannada,B0101 mundagod,C1340 pala,108,61.25,25.2,30.0,91.5,10.81
Uttara Kannada,B0144 yellapur,C0056 anagod,123,78.25,24.51,40.0,100.0,12.06
Uttara Kannada,B0144 yellapur,C0892 kannigeri,74,88.78,11.07,76.5,100.0,4.12
Uttara Kannada,B0144 yellapur,C1099 malalgaov,73,80.62,15.66,56.0,95.0,-0.93
Uttara Kannada,B0144 yellapur,C1276 nandolli,65,90.31,12.5,80.0,100.0,-2.8
Vijayanagara,B0051 hadagali,C0557 hadagali gramina,584,38.2,25.28,5.0,75.0,-3.78
Vijayanagara,B0051 hadagali,C0561 hagaranooru,915,41.04,27.54,5.0,80.0,-3.7
Vijayanagara,B0051 hadagali,C0648 hire hadagali,1105,42.42,27.62,5.0,80.0,-6.56
Vijayanagara,B0051 hadagali,C0650 hire mallanakeri,770,49.29,26.55,10.0,85.0,-1.07
Vijayanagara,B0051 hadagali,C0680 holalu,845,47.27,28.94,7.0,85.0,4.08
Vijayanagara,B0051 hadagali,C0758 ittigi,1039,50.83,28.62,10.0,90.0,0.56
Vijayanagara,B0051 hadagali,C0913 kathe bennur,611,45.61,28.47,10.0,85.0,4.63
Vijayanagara,B0051 hadagali,C1243 mylara,1053,50.06,28.53,10.0,90.0,3.54
Vijayanagara,B0051 hadagali,C1260 nagathi basapura,668,53.34,26.26,15.0,90.0,0.52
Vijayanagara,B0051 hadagali,C1517 sogi,576,49.53,27.03,10.0,85.0,-3.12
Vijayanagara,B0051 hadagali,C1531 sovena halli,561,51.71,28.15,10.0,90.0,-2.7
Vijayanagara,B0052 hagaribommanahalli,C0118 bachigondana halli,1243,41.26,25.88,10.0,80.0,2.71
Vijayanagara,B0052 hagaribommanahalli,C0158 bannikal,1131,38.36,27.28,0.0,75.0,0.46
Vijayanagara,B0052 hagaribommanahalli,C0380 dashamapura,1328,39.87,26.63,5.0,75.0,1.36
Vijayanagara,B0052 hagaribommanahalli,C0552 h.b. halli,759,42.95,27.25,5.0,80.0,2.0
Vijayanagara,B0052 hagaribommanahalli,C0587 hampapattana,1186,43.85,28.82,5.0,85.0,2.8
Vijayanagara,B0052 hagaribommanahalli,C0588 hampasagara,130,55.15,25.61,20.0,90.0,6.6
Vijayanagara,B0052 hagaribommanahalli,C0601 hansi,1005,38.91,26.77,5.0,80.0,2.15
Vijayanagara,B0052 hagaribommanahalli,C0956 kogali,1601,50.21,26.88,15.0,85.0,3.62
Vijayanagara,B0052 hagaribommanahalli,"C1002 kottur, lbs badavane",126,39.13,27.47,5.0,80.0,3.44
Vijayanagara,B0052 hagaribommanahalli,C1140 marabbihal,414,50.34,24.13,20.0,80.0,-2.88
Vijayanagara,B0052 hagaribommanahalli,C1196 morigeri,994,44.28,29.51,5.0,85.0,1.78
Vijayanagara,B0052 hagaribommanahalli,C1275 nandipura,226,41.5,24.05,10.0,70.0,3.27
Vijayanagara,B0052 hagaribommanahalli,C1590 thambra halli,957,44.87,27.15,5.0,80.0,1.96
Vijayanagara,B0055 harapanahalli,C0086 arasikere,1154,40.25,28.1,5.0,80.0,2.51
Vijayanagara,B0055 harapanahalli,C0122 bagali,1094,35.08,26.42,5.0,75.0,-0.06
Vijayanagara,B0055 harapanahalli,C0211 bennehalli,1189,40.17,27.4,5.0,80.0,-2.26
Vijayanagara,B0055 harapanahalli,C0307 chatnihalli,786,40.13,28.94,5.0,80.0,2.79
Vijayanagara,B0055 harapanahalli,C0321 chigateri,1075,42.22,26.82,10.0,80.0,3.13
Vijayanagara,B0055 harapanahalli,C0358 chirasthahalli,1039,39.21,26.49,5.0,80.0,-2.84
Vijayanagara,B0055 harapanahalli,C0519 goverahalli,784,37.65,27.41,0.0,75.0,-1.6
Vijayanagara,B0055 harapanahalli,C0541 gundagaththi,862,43.89,27.13,10.0,85.0,-0.28
Vijayanagara,B0055 harapanahalli,C0585 haluvagilu,746,46.41,27.03,10.0,80.0,1.94
Vijayanagara,B0055 harapanahalli,C0663 hiremegalagere,734,40.29,27.58,5.0,80.0,2.45
Vijayanagara,B0055 harapanahalli,C0820 kadabagere,884,42.22,27.52,5.0,80.0,2.27
Vijayanagara,B0055 harapanahalli,C0869 kammathahalli,409,38.44,27.28,5.0,76.0,-2.38
Vijayanagara,B0055 harapanahalli,C0882 kanchikere,626,36.86,26.25,5.0,75.0,-0.11
Vijayanagara,B0055 harapanahalli,C1028 kunchuru,704,41.36,28.71,5.0,80.0,2.56
Vijayanagara,B0055 harapanahalli,C1080 madalagere,484,44.98,29.58,5.0,85.0,2.82
Vijayanagara,B0055 harapanahalli,C1089 madihalli,589,47.22,29.57,5.0,90.0,4.6
Vijayanagara,B0055 harapanahalli,C1164 mathihalli,599,42.76,26.64,10.0,80.0,4.65
Vijayanagara,B0055 harapanahalli,C1296 neelagunda,683,42.42,27.39,5.0,80.0,-2.05
Vijayanagara,B0055 harapanahalli,C1458 sasvehalli,126,40.87,22.27,12.5,75.0,6.58
Vijayanagara,B0055 harapanahalli,C1507 singrihalli,823,39.55,26.67,5.0,75.0,4.42
Vijayanagara,B0055 harapanahalli,C1598 theligi,1207,47.55,27.48,10.0,85.0,1.08
Vijayanagara,B0055 harapanahalli,C1629 uchchangidurga,476,39.95,26.62,5.0,80.0,-5.78
Vijayanagara,B0065 hosapete,"C0001 15th ward, hospet",347,27.52,25.17,0.0,70.0,5.46
Vijayanagara,B0065 hosapete,"C0003 8th ward, kampli",1148,54.23,25.44,15.0,85.0,0.16
Vijayanagara,B0065 hosapete,C0058 ananthasayana gudi,508,41.06,27.27,5.0,80.0,4.86
Vijayanagara,B0065 hosapete,C0344 chilakana hatti,697,42.78,26.87,5.0,80.0,0.43
Vijayanagara,B0065 hosapete,C0384 deva samudra,875,37.69,27.43,0.0,80.0,1.24
Vijayanagara,B0065 hosapete,C0465 g.nagalapura,876,41.74,24.97,10.0,75.0,1.12
Vijayanagara,B0065 hosapete,C0602 hanumanahalli,688,45.65,25.27,10.0,80.0,-0.82
Vijayanagara,B0065 hosapete,C0905 kariganur,290,44.07,24.85,10.0,75.0,-3.64
Vijayanagara,B0065 hosapete,C1101 malapana gudi,669,38.71,25.19,5.0,75.0,5.72
Vijayanagara,B0065 hosapete,C1149 mariyammana halli,115,72.87,19.22,47.0,95.0,-3.24
Vijayanagara,B0065 hosapete,C1184 metri,969,41.09,27.77,5.0,80.0,1.88
Vijayanagara,B0065 hosapete,C1348 papinayakana hall,765,52.86,26.35,15.0,85.0,2.41
Vijayanagara,B0065 hosapete,"C1420 s.n.pet, kampli",448,33.09,24.53,5.0,70.0,-0.38
Vijayanagara,B0065 hosapete,C1538 suggenahalli,352,48.07,26.4,10.0,80.0,3.55
Vijayanagara,B0065 hosapete,C1556 t.c.kamalapura,457,29.76,25.75,0.0,70.0,-0.92
Vijayanagara,B0065 hosapete,"C1698 vinobha,chithawadgi hpt",247,41.15,26.9,5.0,80.0,3.37
Vijayanagara,B0065 hosapete,C2570 s.s.kamalapura,352,58.76,23.94,25.5,90.0,4.54
Vijayanagara,B0084 kudligi,C0041 alur,452,55.28,28.67,15.0,90.0,3.99
Vijayanagara,B0084 kudligi,C0297 chandrasekhara pura,1080,41.45,27.1,5.0,75.0,-0.36
Vijayanagara,B0084 kudligi,C0322 chikka jogi halli,580,36.69,25.87,5.0,70.0,-2.63
Vijayanagara,B0084 kudligi,C0359 chirathagundu,647,31.96,27.47,0.0,70.0,-2.0
Vijayanagara,B0084 kudligi,C0360 chiribi,1452,53.67,28.91,10.0,90.0,1.65
Vijayanagara,B0084 kudligi,C0367 chowdapura,1195,35.05,27.02,0.0,75.0,0.99
Vijayanagara,B0084 kudligi,C0474 gajapura,374,46.28,27.89,10.0,85.0,3.24
Vijayanagara,B0084 kudligi,C0699 hosa halli,840,48.7,28.58,10.0,85.0,5.52
Vijayanagara,B0084 kudligi,C0711 hudem,553,34.27,27.96,0.0,75.0,-3.72
Vijayanagara,B0084 kudligi,C0736 hurlihal,585,34.1,26.61,0.0,75.0,1.5
Vijayanagara,B0084 kudligi,C0768 jagatagere,198,43.86,24.84,10.0,75.0,-7.62
Vijayanagara,B0084 kudligi,C0812 k.iyana halli,572,62.61,31.31,15.0,100.0,3.51
Vijayanagara,B0084 kudligi,"C1016 kudligi, for boys",613,38.78,26.01,5.0,75.0,-0.19
Vijayanagara,B0084 kudligi,"C1017 kudligi, for girls",819,30.31,26.03,0.0,70.0,2.96
Vijayanagara,B0084 kudligi,C1023 kulumehatti,278,42.86,25.59,10.0,80.0,0.07
Vijayanagara,B0084 kudligi,C1070 m.b. iyyana halli,1202,36.04,27.58,5.0,75.0,4.46
Vijayanagara,B0084 kudligi,C1094 mahadevapura,873,38.08,27.62,5.0,80.0,4.45
Vijayanagara,B0084 kudligi,C1254 nagaraja kottur,606,69.68,19.28,45.0,90.0,2.85
Vijayanagara,B0084 kudligi,C1255 nagarakatte,800,45.35,28.35,5.0,85.0,5.33
Vijayanagara,B0084 kudligi,"C1639 ujjini, for girls",987,43.66,27.14,5.0,80.0,6.18
Vijayapura,B0016 basavan bagewadi,C0756 itagi,777,62.69,26.3,25.0,95.0,4.57
Vijayapura,B0016 basavan bagewadi,C1240 muttagi,454,70.01,25.34,30.0,95.0,1.62
Vijayapura,B0016 basavan bagewadi,C1281 narasalagi,521,80.36,18.3,55.0,100.0,-0.99
Vijayapura,B0016 basavan bagewadi,C1778 alamatti d s,545,67.36,27.17,20.0,95.0,0.15
Vijayapura,B0016 basavan bagewadi,C1951 chimmalagi,911,57.37,29.0,10.0,90.0,0.84
Vijayapura,B0016 basavan bagewadi,C2011 donur,412,70.12,27.02,30.0,100.0,1.47
Vijayapura,B0016 basavan bagewadi,C2062 h hipparagi,713,82.26,16.55,60.0,100.0,3.17
Vijayapura,B0016 basavan bagewadi,C2182 huvina hipparagi,340,84.85,14.13,65.0,100.0,4.08
Vijayapura,B0016 basavan bagewadi,C2195 ingaleshwar,437,50.74,29.88,10.0,90.0,-9.92
Vijayapura,B0016 basavan bagewadi,C2205 jayawadagi,368,66.01,27.67,25.0,95.0,4.91
Vijayapura,B0016 basavan bagewadi,C2400 managuli urdu,473,35.48,25.48,5.0,75.0,-3.91
Vijayapura,B0016 basavan bagewadi,C2451 mulawad,227,64.87,30.23,15.0,97.0,13.92
Vijayapura,B0016 basavan bagewadi,C2564 ronihal,837,43.11,26.06,10.0,80.0,3.98
Vijayapura,B0016 basavan bagewadi,C2671 telagi,565,60.36,19.69,35.0,85.0,-1.0
Vijayapura,B0016 basavan bagewadi,C2745 wadawadagi,640,70.21,26.57,29.5,100.0,1.38
Vijayapura,B0016 basavan bagewadi,C2748 wandal,641,65.02,27.56,25.0,100.0,-0.29
Vijayapura,B0016 basavan bagewadi,C2760 yalawar,642,63.59,25.54,25.0,95.0,-0.74
Vijayapura,B0016 basavan bagewadi,C2785 basavana bagewadi urdu,217,72.37,20.48,45.0,100.0,7.27
Vijayapura,B0016 basavan bagewadi,C2825 golasangi,435,57.17,28.08,15.0,93.0,-2.09
Vijayapura,B0016 basavan bagewadi,C2860 k salawadagi,283,62.44,23.42,25.0,90.0,7.3
Vijayapura,B0016 basavan bagewadi,C2875 kolhar,240,45.29,28.0,5.0,80.0,2.47
Vijayapura,B0016 basavan bagewadi,C2886 managuli no. 2,268,74.72,18.64,53.5,95.0,-0.64
Vijayapura,B0016 basavan bagewadi,C2887 managuli,294,60.73,30.18,10.0,95.0,7.87
Vijayapura,B0025 chadachan,C1321 nivaragi,744,52.29,31.96,5.0,95.0,13.34
Vijayapura,B0025 chadachan,C1754 zalaki,553,78.43,17.11,60.0,95.0,-3.58
Vijayapura,B0025 chadachan,C1856 baradol,859,70.03,22.55,40.0,95.0,0.3
Vijayapura,B0025 chadachan,C1919 chadachan,244,61.54,32.51,15.0,100.0,-1.55
Vijayapura,B0025 chadachan,C1920 chadachan(urdu),391,61.65,24.91,25.0,95.0,1.45
Vijayapura,B0025 chadachan,C2073 halasangi,739,72.1,24.33,35.0,95.0,2.77
Vijayapura,B0025 chadachan,C2151 horti,588,68.63,23.03,35.0,95.0,7.03
Vijayapura,B0025 chadachan,C2190 inchageri,223,48.86,27.77,10.0,85.0,0.53
Vijayapura,B0025 chadachan,C2483 nandaragi,349,48.35,26.85,10.0,85.0,-4.32
Vijayapura,B0025 chadachan,C2814 dhulakhed,334,81.2,16.15,60.0,100.0,1.34
Vijayapura,B0025 chadachan,C2832 hadalasang,97,55.15,27.91,18.0,90.0,3.62
Vijayapura,B0025 chadachan,C2842 hattalli,602,82.84,16.27,60.5,100.0,3.38
Vijayapura,B0025 chadachan,C2849 horti urdu,415,64.43,25.55,25.0,90.0,-0.72
Vijayapura,B0025 chadachan,C2859 jigajivanagi,163,60.49,26.84,20.0,95.0,2.62
Vijayapura,B0070 indi,C0041 alur,685,66.41,26.43,25.0,95.0,4.29
Vijayapura,B0070 indi,C0068 anjutagi,429,59.31,28.2,15.0,90.0,-0.41
Vijayapura,B0070 indi,C0097 atharga,1003,41.75,27.81,5.0,80.0,5.56
Vijayapura,B0070 indi,C1434 salotagi,1123,65.8,26.76,25.0,95.0,2.9
Vijayapura,B0070 indi,C1765 agarakhed,1170,64.83,26.83,25.0,95.0,-7.21
Vijayapura,B0070 indi,C1939 chikkabevanur,1023,49.16,27.81,10.0,89.0,2.45
Vijayapura,B0070 indi,C2124 hirebevanur,665,36.91,25.67,5.0,75.0,-4.86
Vijayapura,B0070 indi,C2137 hirerugi,487,36.58,27.73,5.0,80.0,11.83
Vijayapura,B0070 indi,C2354 lachyan,733,58.26,28.99,15.0,95.0,2.78
Vijayapura,B0070 indi,C2357 lalasangi,1080,38.38,28.69,0.0,80.0,1.76
Vijayapura,B0070 indi,C2469 nad kd,940,65.41,22.51,35.0,95.0,6.16
Vijayapura,B0070 indi,C2483 nandaragi,191,55.6,25.66,20.0,90.0,8.32
Vijayapura,B0070 indi,C2674 tenihalli,659,43.04,27.62,5.0,85.0,2.36
Vijayapura,B0070 indi,C2788 bhatagunaki,231,66.28,20.45,40.0,90.0,-11.55
Vijayapura,B0070 indi,C2841 hanjagi,237,42.28,30.05,5.0,85.0,7.37
Vijayapura,B0070 indi,C2908 nimbal kd,113,43.41,27.69,6.0,85.0,6.14
Vijayapura,B0070 indi,C2933 tadwalaga,329,65.21,27.16,24.0,100.0,-4.22
Vijayapura,B0070 indi,C2935 tamba,302,50.13,27.1,15.0,85.0,9.66
Vijayapura,B0125 sindagi,C0391 devar hipparagi i urdu,121,55.0,28.4,15.0,85.0,10.91
Vijayapura,B0125 sindagi,C0674 hittinahalli,666,36.37,28.01,5.0,80.0,-4.77
Vijayapura,B0125 sindagi,C0842 kalakeri,593,72.99,21.73,40.0,100.0,-1.6
Vijayapura,B0125 sindagi,C0929 kerutagi,1040,45.34,29.25,5.0,85.0,4.96
Vijayapura,B0125 sindagi,C1221 mulasavalagi,219,37.21,24.78,5.0,70.0,-0.4
Vijayapura,B0125 sindagi,C1392 rampur pa,490,57.96,25.59,20.0,90.0,2.45
Vijayapura,B0125 sindagi,C1814 aski,651,46.09,27.41,10.0,85.0,-2.59
Vijayapura,B0125 sindagi,C1835 balaganur,713,59.94,25.51,20.0,90.0,-4.14
Vijayapura,B0125 sindagi,C1982 devar hipparagi,839,50.1,25.35,15.0,85.0,3.84
Vijayapura,B0125 sindagi,C1983 devara navadagi,534,47.82,26.65,10.0,80.0,3.1
Vijayapura,B0125 sindagi,C2147 honnalli,451,45.88,29.57,5.0,85.0,2.59
Vijayapura,B0125 sindagi,C2222 kadani,492,65.9,23.44,30.0,90.0,-4.6
Vijayapura,B0125 sindagi,C2235 kalakeri urdu,293,62.56,25.41,25.0,95.0,3.98
Vijayapura,B0125 sindagi,C2258 kannolli,219,48.36,26.72,10.0,80.0,4.49
Vijayapura,B0125 sindagi,C2309 kondaguli,175,70.49,16.97,45.0,90.0,-1.93
Vijayapura,B0125 sindagi,C2323 korawar,606,42.88,26.29,5.0,80.0,-6.94
Vijayapura,B0125 sindagi,C2410 manur,136,60.85,20.85,30.0,90.0,6.58
Vijayapura,B0125 sindagi,C2437 moratagi,528,51.82,29.1,10.0,90.0,-3.78
Vijayapura,B0125 sindagi,C2758 yalagod,442,40.07,27.87,5.0,80.0,2.35
Vijayapura,B0125 sindagi,C2764 yankanchi,435,36.1,26.53,0.0,75.0,-1.05
Vijayapura,B0125 sindagi,C2774 almel urdu,178,25.42,25.39,0.0,61.5,-1.21
Vijayapura,B0125 sindagi,C2812 devar hipparagi i urdu,254,77.87,18.56,50.0,98.5,7.41
Vijayapura,B0125 sindagi,C2821 gabasavalagi,510,52.05,32.01,5.0,95.0,-0.1
Vijayapura,B0125 sindagi,C2824 golageri,292,40.09,26.17,5.0,75.0,5.06
Vijayapura,B0125 sindagi,C2827 gubbewad,360,38.9,27.05,5.0,80.0,-3.13
Vijayapura,B0125 sindagi,C2857 jalawad,260,39.75,24.49,10.0,75.0,7.57
Vijayapura,B0125 sindagi,C2876 korahalli,511,51.43,27.11,15.0,85.0,0.76
Vijayapura,B0125 sindagi,C2883 malaghan,329,61.55,25.9,25.0,95.0,8.33
Vijayapura,B0125 sindagi,C2895 moratagi urdu,190,41.79,26.28,5.0,80.0,18.6
Vijayapura,B0125 sindagi,C2931 sungathan,316,37.78,28.52,0.0,82.5,-2.12
Vijayapura,B0134 talikoti,C0110 b salawadagi,148,73.65,20.52,48.5,95.0,3.3
Vijayapura,B0134 talikoti,C0985 konnur,150,78.37,15.58,60.0,95.0,1.88
Vijayapura,B0139 vijayapura rural,C0022 aheri,455,64.88,28.11,20.0,95.0,-1.11
Vijayapura,B0139 vijayapura rural,C0674 hittinahalli,1097,72.9,20.57,45.0,95.0,-0.77
Vijayapura,B0139 vijayapura rural,C1119 mamadapur,297,42.05,25.04,10.0,75.0,0.37
Vijayapura,B0139 vijayapura rural,C1500 siddapur k,151,80.73,14.5,60.0,95.0,1.99
Vijayapura,B0139 vijayapura rural,C1813 arjunagi,721,76.32,18.66,50.0,95.0,3.36
Vijayapura,B0139 vijayapura rural,C1824 babaleshwar urdu,185,32.65,24.98,0.0,65.0,0.3
Vijayapura,B0139 vijayapura rural,C1825 babaleshwar,372,53.25,28.95,15.0,90.0,-3.36
Vijayapura,B0139 vijayapura rural,C1826 babanagar,724,46.62,28.48,10.0,85.0,1.42
Vijayapura,B0139 vijayapura rural,C1903 bommanahallii,512,52.55,29.56,10.0,90.0,5.91
